,Company Name,Date of Tweet,Text of Tweet,Tweet ID
140,Aerojet Rocketdyne Holdings Inc,18-Jul-19,"🔟 things to do this weekend in D.C. (Thanks, @DCist!) 2⃣ are related to space. 1⃣ is the #Apollo50 Festival, hosted by @airandspace.   While there, hang out w/@AerojetRdyne at Tent C (especially if you dream of going to Mars &amp; touching a REAL 🚀 engine.) https://t.co/6PQjp1srv5 https://t.co/jEybBIGfTK",1152001619359232000
141,Aerojet Rocketdyne Holdings Inc,18-Jul-19,"That's a big 🚀... The biggest &amp; most powerful one in the 🌎, in fact! It's the @NASA_SLS and @AerojetRdyne has the propulsion ready for its 1st flight. #NASASLS is being built to send humans back to the Moon, on to Mars; and to enable more science &amp; exploration sooner &amp; faster! https://t.co/6H6udfWuEw",1151961862168305664
142,Aerojet Rocketdyne Holdings Inc,18-Jul-19,"@ericvideo Thank you, Eric! We would have to agree 😉",1151954211480850432
143,Aerojet Rocketdyne Holdings Inc,18-Jul-19,Notice our new Twitter header? We're changing them daily to celebrate the 50th Anniversary of #Apollo11! Shown here: @AerojetRdyne's F-1 engine. 5 were used to power Saturn V. F-1 remains the most powerful single combustion chamber liquid-propellant rocket engine EVER developed. https://t.co/q1eY4WFs2S,1151945746079461376
144,Aerojet Rocketdyne Holdings Inc,18-Jul-19,"#Apollo50 festival goers, some quick tips on staying hydrated:  1. Don't wait until you're thirsty 2. Opt for water, not soda 3. Drink a glass of water B4 &amp; in between meals 4. Eat fruits &amp; veggies (natural sources of water) 5. Carry a reusable water bottle #ScreenShotThis 💦",1151915548848132096
145,Aerojet Rocketdyne Holdings Inc,18-Jul-19,"#Apollo50 festival goers, please stay hydrated! 💦 If you or you think someone else is experiencing heat exhaustion, head to the medical tent immediately! It's located right next to the inflatable @NASA SLS rocket. #EverySecondCounts",1151909503727742978
146,Aerojet Rocketdyne Holdings Inc,18-Jul-19,Who’s headed to #Apollo50 festival?! We’re so excited it’s finally here! #Apollo11,1151887851006525440
147,Aerojet Rocketdyne Holdings Inc,18-Jul-19,"So you want to go to Mars? Experience an rocket engine in test? Here’s the next best thing, all happening in @AerojetRdyne Tent C at the #Apollo50 festival. 😎 #Apollo11 https://t.co/baS4AJPbgk",1151886612923420673
148,Aerojet Rocketdyne Holdings Inc,18-Jul-19,"VR goggles, a real life display of the incredible RL10 engine and more are all happening at the @AerojetRdyne Tent C at the #Apollo50 festival. Don’t miss it! #Apollo11 https://t.co/LRBl6wfNPJ",1151886043722870786
149,AeroVironment Inc.,07-Nov-18,"AeroVironment President &amp; CEO, Wahid Nawabi, speaking at the Baird Global Industrial Conference in Chicago. #BairdIND https://t.co/BrTohMIZW5",1060236306788376581
150,AeroVironment Inc.,07-Nov-18,Indonesian Marine Lt Col Amrul Adriansyah visiting AeroVironment's booth: D060 @IndoDefence. #defence #defense #drones #drone #UAS https://t.co/5C7yJTBecZ,1060211946501402625
151,AeroVironment Inc.,07-Nov-18,"Cyril Berg and Rick Riker from AeroVironment's International Business Development team meet with Indonesian Army anti-terrorism special forces at the Indo Defence show, stand D060. @indodefence #drones #defense #uav #uas https://t.co/uyBW1whpPm",1060209129220907014
152,AeroVironment Inc.,06-Nov-18,AeroVironment Awarded $3.2 Million Puma AE Unmanned Aircraft Systems Contract by United States Department of Defense for U.S. Indo-Pacific Command Ally. https://t.co/pa52U7N0NC @IndoDefence https://t.co/zjhjixoOy5,1059847198286987264
153,AeroVironment Inc.,05-Nov-18,Gearing up for @IndoDefence in the U.S. Pavilion. Come visit AeroVironment November 7-10 at stand D060 to see the latest in #UAS technology. https://t.co/8eALVZqknv,1059491051759681537
154,AeroVironment Inc.,25-Oct-18,AeroVironment MacCready Works congratulates NASA on 60 years of achieving the impossible. We are proud to be a part of the anniversary issue: https://t.co/jotZ4L8ezW https://t.co/TwyJi6M9Qu,1055489358646648832
155,AeroVironment Inc.,22-Oct-18,AeroVironment Director of Business Development Reggie Poissant interviewing with ABC WTVM9 news about #BotOberfest and our involvement in the community around #FortBenning #communitypartner #sponsor #BotOberfest #drones https://t.co/zkFGwz2Sd1,1054434722477150209
156,AeroVironment Inc.,22-Oct-18,AeroVironment Director of Business Development Reggie Poissant and Program Manager Amanda Wilson meet with U.S. Army Brigadier General Hodne at #BotOberfest. https://t.co/ZarWilFtqR,1054187008279568385
157,AeroVironment Inc.,22-Oct-18,The X-class drone races from #BotOberfest today. #bigdrones #FortBenning #droneracing https://t.co/EHPZYyX8z7,1054186327808196608
158,AeroVironment Inc.,21-Oct-18,AeroVironment Director of Business Development Reggie Poissant and Program Manager Amanda Wilson meet with U.S. Army Major General Brito and Major Clark at #BotOberfest. #drones #bot https://t.co/GD81UZ4IBi,1053840564033085441
159,Air Products and Chemicals Inc.,12-Nov-20,There's real energy in #hydrogen. Travel around the world with @CLIMATECH2AMPION to explore the #CleanEnergy potential of the most abundant element in the universe. https://t.co/jBBz2cr3a1 https://t.co/C7gylZWBVY,1326995572071534593
160,Air Products and Chemicals Inc.,12-Nov-20,"No other company has 50+ years of experience in #LiquefiedNaturalGas engineering &amp; process design--only Air Products has commissioned over 100 #LNG heat exchanger units (116). Pictured is our completed 100th heat exchanger, 2012.  #AirProducts80th https://t.co/fLwxn1JRBv https://t.co/dymVJdFhJX",1326879651671715840
161,Air Products and Chemicals Inc.,11-Nov-20,We've reported our fourth quarter/fiscal 2020 results. Don't forget to tune in to our 10 am teleconference where we'll review these results. Listen in here: https://t.co/nX8C80Kk0Y https://t.co/SlhlE7nLTV,1326523085177098241
162,Air Products and Chemicals Inc.,11-Nov-20,Air Products today reported fourth quarter fiscal 2020 results. We'll review these results later today in a teleconference at 10:00 a.m. ET. Read the news release:   https://t.co/UuJDVkgJFD https://t.co/NqQ5woLQCh,1326480601306849281
163,Air Products and Chemicals Inc.,10-Nov-20,"@tiffanibvelez Tiffani, thank you for your messages &amp; apologies for not responding to your initial post. To reach these goals, we're taking a number of global actions in the areas of hiring, promotion &amp; development planning for women &amp; minorities, both for new hires &amp; current employees.",1326273364651102209
164,Air Products and Chemicals Inc.,10-Nov-20,"RT @ADIPECOfficial: As a leading global industrial gas company, Air Products are driven by an important ambition and higher purpose, and in…",1326146997993304065
165,Air Products and Chemicals Inc.,09-Nov-20,"This week, Air Products is attending the @SWEtalk conference virtually! Find a career that matters: visit the Air Products Career Booth where we will be hiring ChE, ME &amp; IT positions. Stop by to network with our ambassadors. #PracticeCuriosity #HiringNow  https://t.co/G3fBjmHsqi https://t.co/6GFAU7on69",1325896027350642689
166,Air Products and Chemicals Inc.,05-Nov-20,"Today at 2pm EST, join Thomas Philips, Air Products' Senior Metallurgical Applications Engineer, as he reviews nitrogen/hydrogen-based atmosphere systems during a webinar on troubleshooting atmospheres for furnace brazing. 💻 Register here: https://t.co/JHzOP9Rrc5 https://t.co/Mv2vWdwmla",1324341912275427330
167,Air Products and Chemicals Inc.,30-Oct-20,The world’s growing need for #sustainable #cleanenergy 🌍 is one of the greatest challenges of our time &amp; we're rising to the challenge with comprehensive solutions. #Megaprojects #OperationalExcellence Watch the video to learn about our expertise. https://t.co/eExW1Jy5mI https://t.co/92FNjpfI0b,1322206432910020608
168,Air Products and Chemicals Inc.,29-Oct-20,"Find new ways to identify &amp; correct problems with your heat treating process when you join Thomas Philips Air Products' Senior Metallurgical Applications Engineer for a webinar on troubleshooting atmospheres for furnace brazing: Nov. 5, 2pm EST Register: https://t.co/2SnSwJt3qM https://t.co/bZtUg8e3dd",1321875083267366912
169,Airgain Inc,20-Sep-17,Thank you to @IBCShow for another incredible conference &amp; exhibition. It was a pleasure meeting everyone at #IBC2017 - until next year!,910405724777467904
170,Airgain Inc,17-Sep-17,We're at MS3 in Hall 15! Stop by and learn about how #Airgain’s solutions can open up exciting new wireless possibilities. #IBC2017,909355012962299904
171,Airgain Inc,17-Sep-17,.@IBCShow - what are the key takeaways from #IBC2017 so far?,909321036918919169
172,Airgain Inc,16-Sep-17,Discover the difference that #Airgain antennas make in wireless networking technologies at MS3 in Hall 15. #IBC2017,908998912186490880
173,Airgain Inc,16-Sep-17,We're thrilled to be at @IBCShow! What has been the highlight of your #IBC2017 experience so far?,908966204097822721
174,Airgain Inc,15-Sep-17,Thank you to @GSMA and @GSMAEvents for hosting #MWCA17! It was an honor to be a part of it. #Airgain,908747288616620032
175,Airgain Inc,15-Sep-17,#IBC2017 has officially begun! Visit us at MS3 in Hall 15 to learn more about our innovative antenna systems.,908626481831665664
176,Airgain Inc,14-Sep-17,"We are at #MWCA17 with @LoRaAlliance, Hall North Stand N.620. Stop by and get the latest on all things #Airgain!",908345873100308481
177,Airgain Inc,13-Sep-17,"Good morning, #MWCA17! What are you most looking forward to? #Airgain",907980977082859520
178,Airgain Inc,12-Sep-17,We're taking smart home &amp; #LPWAN applications to the next level with miniaturized embedded LTE antennas: https://t.co/gKCipMzh9z #AirgainLTE,907697850775166977
179,Akebia Therapeutics Inc,11-May-21,"As shared by @NKF, some research suggests risk for #CKD is slightly greater in women. It’s National Women’s Health Week &amp; we want to reiterate the importance of #kidney health. Talk to your doctor about kidney disease risks factors. #NWHM Learn more here: https://t.co/MQFm2lbrD0",1392145325582848003
180,Akebia Therapeutics Inc,10-May-21,PRESS RELEASE: Akebia Reports First Quarter 2021 Financial Results and Highlights Recent Company Milestones. View release here: https://t.co/E5J80wBsJz https://t.co/TqPFCelsGm,1391727256582639620
181,Akebia Therapeutics Inc,06-May-21,"Today is #nationalnursesday, marking a week to celebrate nurses. Thank you for the care &amp; comfort you provide to your patients. The expertise &amp; empathy you bring to people living with #kidney disease makes a positive impact. We appreciate you and all you do! #kidneycare https://t.co/u6bB05DWfX",1390299442465607686
182,Akebia Therapeutics Inc,05-May-21,Join a great team doing meaningful work! We’re hiring a senior scientist to be based in home office or remotely in U.S. More info here: https://t.co/5GUaHIkl1M #WeAreAkebia #pharmacokinetics #pharmaceuticals https://t.co/PSPkWK0t6Q,1389935749169045506
183,Akebia Therapeutics Inc,04-May-21,"The CDC estimates 37 million US adults have #CKD. Members of our team are joining the @KidneyFund’s 37 mile challenge to help build a world without #kidney disease, one mile at a time. Click for more information or join here: https://t.co/nngTBYya26",1389574478443819010
184,Akebia Therapeutics Inc,03-May-21,Bring your technical cost accounting skills to work with a team that enjoys what they do! Click for more information: https://t.co/GCwnFZt2uI #WeAreAkebia #BetterTogether #costaccounting https://t.co/1pULP9RVMg,1389263104614309891
185,Akebia Therapeutics Inc,30-Apr-21,It’s a #FoodieFriday and tomorrow (5.1) is National High Potassium Awareness Day. Let’s prep pizza! Watch as @Thecookingdoc demos a #kidney-friendly recipe from the @KidneyPatients Delicious! Recipe Series: https://t.co/kLNjPsdb3t #areyouok5point1,1388181909134528521
186,Akebia Therapeutics Inc,30-Apr-21,Make an impact at Akebia in this important quality role! We’re hiring an Analytical Data Reviewer. Learn more here: https://t.co/7fdgBd9hQr  #WeAreAkebia #bettertogether #qualityassurance https://t.co/RTgAeWODZM,1388136897399205891
187,Akebia Therapeutics Inc,28-Apr-21,PRESS RELEASE: New England Journal of Medicine Publishes Results of Global Phase 3 Clinical Program of Vadadustat for the Treatment of Anemia Due to Chronic Kidney Disease - Click to view release:  https://t.co/Q0nTljrDwr https://t.co/k2F28OpPT6,1387522678563688454
188,Akebia Therapeutics Inc,28-Apr-21,Join Team Akebia in this highly visible role helping to develop regulatory strategies. Click for additional information: https://t.co/m3KYHr4FX9 #WeAreAkebia #bettertogether #regulatoryaffairs https://t.co/tX97LC29VB,1387461437648375811
189,Akerna Corp,19-Feb-21,"With the passing of Proposition 207, more #cannabis business opportunities just opened up in #Arizona and you need to be prepared! Watch our 20-minute, live webinar on 2/24 at 12 pm MT to learn about Akerna’s different solutions. https://t.co/XrrgVAhGBV #AZ #cannabissolutions https://t.co/VFsYjQQfRB",1362839366637400067
190,Akerna Corp,18-Feb-21,"In 2019, Akerna became the first #cannabis ancillary company to be listed on the Nasdaq, also making @JessBillingsley, the first CEO to accomplish the feat and adding to her impressive resume. Learn more about Jessica and our executive team: https://t.co/5aeych5vnc $KERN",1362514741508382731
191,Akerna Corp,18-Feb-21,"In total, cannabis consumers spent approximately $170 million during the 2021 Valentine's Day weekend. Learn more from our flash report: https://t.co/TOJG8TQ6ZS $KERN",1362408561297543180
192,Akerna Corp,18-Feb-21,"Women continue to be the fastest-growing consumer segment in the #cannabis industry. Our data from the 2021 Valentine's Day weekend shows a 3% YOY shift towards female purchasers, with females making up over 38% of sales in 2021, up from 35% in 2020 https://t.co/TOJG8TQ6ZS $KERN",1362408559577886720
193,Akerna Corp,16-Feb-21,"Akerna's family of brands and technologies provide the essential infrastructure for the full #cannabis supply chain and enabling compliance, regulation, and taxation. Review our latest investor presentation for more information: https://t.co/kMFV4pdOZv $KERN",1361752248754307073
194,Akerna Corp,15-Feb-21,"Akerna's @MJPlatform details the sophisticated software technologies needed for operators to adapt to the rapidly changing, complex #cannabis industry. Download the eBook here: https://t.co/kcELywVTDS $KERN",1361350061188386816
195,Akerna Corp,12-Feb-21,"Akerna's @LeafDataSystems uses a closed-loop platform and advanced tagging technology, providing government clients with a compliance technology solution with safety for #cannabis programs built in. Learn more: https://t.co/AYLDQRZWSo $KERN",1360332913255059456
196,Akerna Corp,11-Feb-21,RT @jessbillingsley: When it comes to what our SAP certification means for Akerna’s unique positioning in the industry @WallandBroad  said…,1359947005079015424
197,Akerna Corp,11-Feb-21,".@MJPlatform's recently announced @SAP Certification, in integration with SAP NetWeaver, provides clients with in-depth ledger information and further positions $KERN as a leading #SeedToSale software provider in the #cannabis industry. https://t.co/8vLjCNpqNK via @RealMoney",1359940337058332677
198,Akerna Corp,11-Feb-21,"Thank you @Industry_Wired for featuring our CRO, @NinaSimosko. Nina provides advice for success, insight into the evolving #cannabis market and how Akerna's technology is bringing #SeedToSale supply chain transparency to the industry: https://t.co/VuSFkn5JxF $KERN",1359925240302862344
